2019/05/09 13:02:00 [emerg] 1#1: unexpected end of parameter, expecting ";" in command line
2019/10/22 12:58:07 [error] 12#12: *44 connect() failed (111: Connection refused) while connecting to upstream, client: 180.158.189.108, server: tb.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.134.81:10021/", host: "tb.haitunzhuan.com"
2019/10/22 12:58:12 [error] 12#12: *44 connect() failed (111: Connection refused) while connecting to upstream, client: 180.158.189.108, server: tb.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.134.81:10021/", host: "tb.haitunzhuan.com"
2020/02/29 11:16:25 [error] 12#12: *242498 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242500 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242502 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242504 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242506 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242508 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242510 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242512 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242514 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242516 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242518 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242520 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242522 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:25 [error] 12#12: *242524 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242526 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242528 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242530 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242532 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242534 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242536 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242538 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242540 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/02/29 11:16:26 [error] 12#12: *242542 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/04 19:24:08 [error] 12#12: *244253 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/04 19:42:51 [error] 12#12: *244269 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/04 19:42:51 [error] 12#12: *244271 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/04 19:43:38 [error] 12#12: *244273 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.136.80, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/09 07:08:52 [error] 12#12: *141 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.66.165:54999/", host: "doc.haitunzhuan.com"
2020/03/09 07:12:04 [error] 12#12: *141 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.66.165:54999/", host: "doc.haitunzhuan.com"
2020/03/09 07:12:04 [error] 12#12: *141 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET /favicon.ico HTTP/1.1", upstream: "http://172.16.66.165:54999/favicon.ico", host: "doc.haitunzhuan.com", referrer: "http://doc.haitunzhuan.com/"
2020/03/09 07:13:28 [error] 12#12: *141 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.66.165:54999/", host: "doc.haitunzhuan.com"
2020/03/09 07:13:28 [error] 12#12: *141 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET /favicon.ico HTTP/1.1", upstream: "http://172.16.66.165:54999/favicon.ico", host: "doc.haitunzhuan.com", referrer: "http://doc.haitunzhuan.com/"
2020/03/09 07:14:48 [error] 12#12: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.66.165:54999/", host: "doc.haitunzhuan.com"
2020/03/09 07:14:48 [error] 12#12: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET /favicon.ico HTTP/1.1", upstream: "http://172.16.66.165:54999/favicon.ico", host: "doc.haitunzhuan.com", referrer: "http://doc.haitunzhuan.com/"
2020/03/09 07:14:49 [error] 12#12: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET / HTTP/1.1", upstream: "http://172.16.66.165:54999/", host: "doc.haitunzhuan.com"
2020/03/09 07:14:49 [error] 12#12: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 49.89.132.83, server: doc.haitunzhuan.com, request: "GET /favicon.ico HTTP/1.1", upstream: "http://172.16.66.165:54999/favicon.ico", host: "doc.haitunzhuan.com", referrer: "http://doc.haitunzhuan.com/"
2020/03/10 00:21:21 [error] 12#12: *298 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 00:31:57 [error] 12#12: *300 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 00:31:57 [error] 12#12: *302 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 00:32:19 [error] 12#12: *304 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.226.32, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 21:30:54 [error] 12#12: *498 connect() failed (111: Connection refused) while connecting to upstream, client: 69.4.93.213, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 21:30:54 [error] 12#12: *500 connect() failed (111: Connection refused) while connecting to upstream, client: 69.4.93.213, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 21:30:55 [error] 12#12: *502 connect() failed (111: Connection refused) while connecting to upstream, client: 69.4.93.213, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/10 21:30:55 [error] 12#12: *504 connect() failed (111: Connection refused) while connecting to upstream, client: 69.4.93.213, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/11 07:46:07 [error] 12#12: *552 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.34.218, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/11 07:46:07 [error] 12#12: *554 connect() failed (111: Connection refused) while connecting to upstream, client: 163.172.34.218, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/14 14:04:19 [error] 12#12: *1304 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.131.45, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/14 14:10:39 [error] 12#12: *1306 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.131.45, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/14 14:10:39 [error] 12#12: *1308 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.131.45, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/14 14:10:49 [error] 12#12: *1310 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.131.45, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/16 05:58:39 [error] 12#12: *1867 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.224.19, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/16 06:04:59 [error] 12#12: *1869 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.224.19, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/16 06:04:59 [error] 12#12: *1871 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.224.19, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/16 06:04:59 [error] 12#12: *1873 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.224.19, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/17 09:11:32 [error] 12#12: *2257 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.225.252, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/17 09:15:37 [error] 12#12: *2259 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.225.252, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/17 09:15:40 [error] 12#12: *2261 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.225.252, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/17 09:15:40 [error] 12#12: *2263 connect() failed (111: Connection refused) while connecting to upstream, client: 101.133.225.252, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/17 13:22:49 [error] 12#12: *2378 connect() failed (111: Connection refused) while connecting to upstream, client: 185.202.1.111, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/18 07:24:26 [error] 12#12: *2630 connect() failed (111: Connection refused) while connecting to upstream, client: 47.103.98.159, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
2020/03/18 07:29:38 [error] 12#12: *2634 connect() failed (111: Connection refused) while connecting to upstream, client: 47.103.98.159, server: 0.0.0.0:37017, upstream: "119.3.205.253:50003", bytes from/to client:0/0, bytes from/to upstream:0/0
